id_ent_fed,ent_fed,anio,subsector,categoria_generador,categoria_residuo,type_residuo,generacion_estimada_ton_anio
21,puebla,2022,petrolero,pequeño generador,residuos sólidos,con metales pesados,0.01
21,puebla,2022,petrolero,pequeño generador,residuos sólidos,con metales pesados,0.05
21,puebla,2022,petrolero,pequeño generador,residuos sólidos,"de mantenimiento automotríz, mantenimiento a maquinaria o equipos",0.3
21,puebla,2022,petrolero,pequeño generador,residuos sólidos,No especificado,0.0
21,puebla,2022,petrolero,pequeño generador,residuos sólidos,No especificado,0.15
21,puebla,2022,petrolero,pequeño generador,residuos sólidos,No especificado,0.04
21,puebla,2022,petrolero,pequeño generador,lodos,lodos aceitosos,2.4
22,querétaro,2017,petrolero,microgenerador,aceites gastados,lubricantes,0.12
22,querétaro,2017,petrolero,microgenerador,"gasolina, diesel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","gasolina, diesel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices",0.29
22,querétaro,2017,petrolero,microgenerador,liquidos de proceso,"agua contaminada con hidrocarburos, combustibles, aceite o grasa",0.69
22,querétaro,2017,petrolero,microgenerador,lodos,lodos provenientes de tanques de almacenaniento,0.18
22,querétaro,2017,petrolero,microgenerador,lodos aceitosos,"con contaminacion de hidrocarburos, combustibles, aceite",0.05
22,querétaro,2017,petrolero,microgenerador,lodos aceitosos,lodos procedentes de trampas de grasas e hidrocarburos,0.22
22,querétaro,2017,petrolero,microgenerador,lodos aceitosos,otros lodos,1.2
22,querétaro,2017,petrolero,microgenerador,material textil,"telas, felpas, estopas",0.01
22,querétaro,2017,petrolero,microgenerador,residuos solidos,"botes o recipientes que contuvieron contaminantes diversos, latas de pintura, aerosoles",0.44
22,querétaro,2017,petrolero,microgenerador,residuos solidos,"estopa, trapo, plasticos, carton, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",1.21
22,querétaro,2017,petrolero,microgenerador,No especificado,"pilas, baterias, focos",0.18
22,querétaro,2017,petrolero,pequeno generador,aceites gastados,lubricantes,0.37
22,querétaro,2017,petrolero,pequeno generador,"gasolina, diesel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","gasolina, diesel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices",1.97
22,querétaro,2017,petrolero,pequeno generador,"gasolina, diesel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","mezclas de combustibles sucios, mezclas de hidrocarburos, naftas",0.16
22,querétaro,2017,petrolero,pequeno generador,liquidos de proceso,"agua contaminada con hidrocarburos, combustibles, aceite o grasa",0.2
22,querétaro,2017,petrolero,pequeno generador,lodos,lodos provenientes de tanques de almacenaniento,1.06
22,querétaro,2017,petrolero,pequeno generador,lodos,otros lodos,0.1
22,querétaro,2017,petrolero,pequeno generador,lodos aceitosos,lodos procedentes de trampas de grasas e hidrocarburos,1.2
22,querétaro,2017,petrolero,pequeno generador,lodos aceitosos,otros lodos,3.47
22,querétaro,2017,petrolero,pequeno generador,material textil,"telas, felpas, estopas",0.46
22,querétaro,2017,petrolero,pequeno generador,residuos solidos,"botes o recipientes que contuvieron contaminantes diversos, latas de pintura, aerosoles",1.14
22,querétaro,2017,petrolero,pequeno generador,residuos solidos,de mantenimiento automotríz,0.08
22,querétaro,2017,petrolero,pequeno generador,residuos solidos,"estopa, trapo, plasticos, carton, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",2.04
22,querétaro,2017,petrolero,pequeno generador,residuos solidos,lampara fluorescentes,0.05
22,querétaro,2017,petrolero,pequeno generador,residuos solidos,no especificado,0.3
22,querétaro,2017,petrolero,pequeno generador,No especificado,"pilas, baterias, focos",0.04
22,querétaro,2017,petroleo y petroquimica,microgenerador,aceites gastados,lubricantes,0.0
22,querétaro,2017,petroleo y petroquimica,microgenerador,"baterias, celdas y pilas",pilas alcalinas,0.0
22,querétaro,2017,petroleo y petroquimica,microgenerador,"baterias, celdas y pilas","pilas, baterias, acumuladores, celdas de desecho: niquel-cadmio, plomo, mercurio",0.0
22,querétaro,2017,petroleo y petroquimica,microgenerador,liquidos de proceso,"con contaminacion de gas natural, mercaptano",0.0
22,querétaro,2017,petroleo y petroquimica,microgenerador,residuos solidos,"botes o recipientes que contuvieron contaminantes diversos, latas de pintura, aerosoles",0.0
22,querétaro,2017,petroleo y petroquimica,microgenerador,residuos solidos,"con contaminacion de gas natural, mercaptano",0.0
22,querétaro,2017,petroleo y petroquimica,microgenerador,residuos solidos,"estopa, trapo, plasticos, carton, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.0
22,querétaro,2018,petrolifero,microgenerador,aceites gastados (hidraulicos),aceite gastado hidraulico,0.3
22,querétaro,2018,petrolifero,microgenerador,aceites gastados (lubricantes),aceites gastados lubricantes,0.65
22,querétaro,2018,petrolifero,microgenerador,lamparas fluorescentes y de vapor de mercurio,lamparas fluorescentes y de vapor de mercurio,0.16
22,querétaro,2018,petrolifero,microgenerador,filtro de aire o aceite contaminados,filtros de aire usados,0.01
22,querétaro,2018,petrolifero,microgenerador,liquidos residuales de proceso corrosivos,agua con hidrocaruros,0.33
22,querétaro,2018,petrolifero,microgenerador,lodos contaminados con hidrocarburos,lodos con aceite y restos de hidrocarburos,3.89
22,querétaro,2018,petrolifero,microgenerador,pilas o baterias con litio o cadmio,pilas niquel-cadmio,0.11
22,querétaro,2018,petrolifero,microgenerador,solidos contaminados con hidrocarburos diversos,"filtros, mangueras, envases, botes, cubetas, contenedores, trapos, guantes, carton, aserrin, material absorbente,estopas y trapos impregnados con combustible, envases vacios impregnados de aceite",2.15
22,querétaro,2018,petrolifero,pequeno generador,aceites gastados (hidraulicos),aceite gastado hidraulico,0.51
22,querétaro,2018,petrolifero,pequeno generador,aceites gastados (lubricantes),aceites gastados lubricantes,3.59
22,querétaro,2018,petrolifero,pequeno generador,baterias alcalinas,pilas alcalinas,0.01
22,querétaro,2018,petrolifero,pequeno generador,botes de presurizados,envases de aerosol,1.0
22,querétaro,2018,petrolifero,pequeno generador,filtro de aire o aceite contaminados,filtros de aire usados,0.9
22,querétaro,2018,petrolifero,pequeno generador,"gasolina, diesel y naftas gastados o sucios","gasolina, diesel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices",3.49
22,querétaro,2018,petrolifero,pequeno generador,lamparas fluorescentes y de vapor de mercurio,lamparas fluorescentes y de vapor de mercurio,0.22
22,querétaro,2018,petrolifero,pequeno generador,liquidos residuales de proceso no corrosivos,agua con hidrocaruros,20.91
22,querétaro,2018,petrolifero,pequeno generador,lodos contaminados con hidrocarburos,lodos con aceite y restos de hidrocarburos,43.24
22,querétaro,2018,petrolifero,pequeno generador,pilas o baterias con litio o cadmio,pilas niquel-cadmio,0.1
22,querétaro,2018,petrolifero,pequeno generador,residuos de pinturas y esmaltes,residuos de pigmentos,0.01
22,querétaro,2018,petrolifero,pequeno generador,residuos no anatomicos,residuos no anatomicos,0.04
22,querétaro,2018,petrolifero,pequeno generador,solidos contaminados con hidrocarburos diversos,"filtros, mangueras, envases, botes, cubetas, contenedores, trapos, guantes, carton, aserrin, material absorbente,estopas y trapos impregnados con combustible, envases vacios impregnados de aceite",6.27
22,querétaro,2018,petrolifero,pequeno generador,solventes gastados,residuos de solventes,0.9
22,querétaro,2018,petrolero,microgenerador,aceites gastados,aceites gastados lubricantes,0.0
22,querétaro,2018,petrolero,microgenerador,pinturas y productos relacionados,felpas impregnadas de pigmentos de cromo y plomo,0.0
22,querétaro,2018,petrolero,microgenerador,pinturas y productos relacionados,residuos de pigmentos base cromo y base plomo,0.0
22,querétaro,2018,petrolero,microgenerador,solidos,solidos con metales pesados,0.0
22,querétaro,2018,petrolero,microgenerador,solidos,solidos de mantenimiento automotriz,0.0
22,querétaro,2018,petrolero,microgenerador,solidos,No especificado,0.0
22,querétaro,2019,petrolero,microgenerador,aceites gastados,aceites gastados lubricantes,5.0
22,querétaro,2019,petrolero,microgenerador,pinturas y productos relacionados,residuos de pigmentos base cromo y base plomo,0.002
22,querétaro,2019,petrolero,microgenerador,pinturas y productos relacionados,felpas impregnadas de pigmentos de cromo y plomo,0.001
22,querétaro,2019,petrolero,microgenerador,solidos,solidos otros (cartuchos internos de filtros impregnados con hollín),0.001
22,querétaro,2019,petrolero,microgenerador,solidos,solidos con metales pesados,0.003
22,querétaro,2019,petrolero,microgenerador,solidos,solidos otros (baterias alcalinas usadas),0.001
22,querétaro,2019,petrolero,microgenerador,solidos,solidos de mantenimiento automotriz,32.0
22,querétaro,2019,petrolero,microgenerador,solidos,solidos otros (suelo contaminado con aceite lubricante gastado.),1.0
22,querétaro,2019,petrolero,microgenerador,aceites gastados,lubricantes,0.0
22,querétaro,2019,petrolero,microgenerador,pinturas y productos relacionados,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.0
22,querétaro,2019,petrolero,microgenerador,pinturas y productos relacionados,residuos de pigmentos base cromo y base plomo,0.0
22,querétaro,2019,petrolero,microgenerador,residuos solidos,con metales pesados,0.0
22,querétaro,2019,petrolero,microgenerador,residuos solidos,de mantenimiento automotríz,0.0
22,querétaro,2019,petrolero,microgenerador,residuos solidos,No especificado,0.0
22,querétaro,2019,petrolero,pequeno generador,aceites gastados,aceites gastados lubricantes,0.1
22,querétaro,2019,petrolero,pequeno generador,No especificado,"otros   (materiales absorbentes como estopas, trapos, papel y cartón contaminados con gasolina y diésel)",0.3
22,querétaro,2019,petrolero,pequeno generador,No especificado,otros   (contenedores vacíos impregnados con hidrocarburos y filtros de aceite),0.1
22,querétaro,2019,petrolero,pequeno generador,No especificado,otros   (partículas de tierra impregnadas con hidrocarburos y aceite.),0.5
22,querétaro,2019,petrolifero,microgenerador,aceites gastados,hidraulicos,0.0
22,querétaro,2019,petrolifero,microgenerador,aceites gastados,lubricantes,0.0
22,querétaro,2019,petrolifero,microgenerador,"baterias, celdas y pilas",pilas o baterias de niquel - cadmio,0.0
22,querétaro,2019,petrolifero,microgenerador,liquidos de proceso,corrosivos,0.0
22,querétaro,2019,petrolifero,microgenerador,lodos,lodos aceitosos,0.09
22,querétaro,2019,petrolifero,microgenerador,residuos solidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.002
22,querétaro,2019,petrolifero,microgenerador,residuos solidos,filtro de aire o de aceite contaminados,0.0
22,querétaro,2019,petrolifero,microgenerador,residuos solidos,lámpara fluorescentes,0.0
22,querétaro,2019,petrolifero,pequeno generador,aceites gastados,hidraulicos,0.0
22,querétaro,2019,petrolifero,pequeno generador,aceites gastados,lubricantes,0.2
22,querétaro,2019,petrolifero,pequeno generador,"baterias, celdas y pilas",pilas alcalinas,0.0
22,querétaro,2019,petrolifero,pequeno generador,"baterias, celdas y pilas",pilas o baterias de niquel - cadmio,0.0
22,querétaro,2019,petrolifero,pequeno generador,biologico-infecciosos,residuos no anatómicos,0.0
22,querétaro,2019,petrolifero,pequeno generador,"gasolina, diesel y naftas gastados o sucios provenientes de estaciónes de servicio y talleres automotrices","gasolina, diesel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices",0.0
22,querétaro,2019,petrolifero,pequeno generador,liquidos de proceso,liquidos con residuos de hidrocarburos,0.0
22,querétaro,2019,petrolifero,pequeno generador,lodos,lodos aceitosos,0.3
22,querétaro,2019,petrolifero,pequeno generador,pinturas y productos relacionados,No especificado,0.0
22,querétaro,2019,petrolifero,pequeno generador,residuos solidos,"botes o recipientes que contuvieron contaminantes diversos, latas de pintura, aerosoles",0.0
22,querétaro,2019,petrolifero,pequeno generador,residuos solidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.5
22,querétaro,2019,petrolifero,pequeno generador,residuos solidos,filtro de aire o de aceite contaminados,0.0
22,querétaro,2019,petrolifero,pequeno generador,residuos solidos,lámpara fluorescentes,0.0
22,querétaro,2019,petrolifero,pequeno generador,solventes,residuos de solventes,0.0
22,querétaro,2020,petrolifero,microgenerador,aceites hidraúlicos,aceites gastados hidráulicos,0.01
22,querétaro,2020,petrolifero,microgenerador,aceites lubricantes,aceites gastados lubricantes,28528.0
22,querétaro,2020,petrolifero,microgenerador,líquidos de proceso,aguas aceitosas,0.25
22,querétaro,2020,petrolifero,microgenerador,"baterias, pilas y balastras","baterias, pilas y balastras",0.025
22,querétaro,2020,petrolifero,microgenerador,"gasollina, diésel y naftas gastados","gasollina, diésel y naftas gastados",0.132
22,querétaro,2020,petrolifero,microgenerador,lámparas fluorescentes y de vapor de mercurio,lámparas fluorescentes y de vapor de mercurio,606.0
22,querétaro,2020,petrolifero,microgenerador,lodos,lodos aceitosos,305091.0
22,querétaro,2020,petrolifero,microgenerador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",27596.0
22,querétaro,2020,petrolifero,microgenerador,solventes,solventes,0.034
22,querétaro,2020,petrolifero,pequeno generador,aceites lubricantes,aceites gastados lubricantes,760218.0
22,querétaro,2020,petrolifero,pequeno generador,"gasollina, diésel y naftas gastados","gasollina, diésel y naftas gastados",1.91
22,querétaro,2020,petrolifero,pequeno generador,lámparas fluorescentes y de vapor de mercurio,lámparas fluorescentes y de vapor de mercurio,0.019
22,querétaro,2020,petrolifero,pequeno generador,lodos,lodos aceitosos,11829.0
22,querétaro,2020,petrolifero,pequeno generador,natas de pintura,natas de pintura,179785.0
22,querétaro,2021,petrolifero,microgenerador,aceites gastados,hidraulicos,0.01
22,querétaro,2021,petrolifero,microgenerador,aceites gastados,lubricantes,0.29
22,querétaro,2021,petrolifero,microgenerador,"baterias, celdas y pilas","baterias, pilas y balastras",0.03
22,querétaro,2021,petrolifero,microgenerador,"gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","gasolina, diesel y naftas gastados o sucios",0.13
22,querétaro,2021,petrolifero,microgenerador,No especificado,"agua oleosa, agua contaminada",0.25
22,querétaro,2021,petrolifero,microgenerador,residuos solidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",2.76
22,querétaro,2021,petrolifero,microgenerador,residuos solidos,"lámparas fluorescentes, lámparas de vapor de mercurio",0.06
22,querétaro,2021,petrolifero,microgenerador,solventes,solventes orgánicos usados,0.03
22,querétaro,2021,petrolifero,microgenerador,lodos,lodos aceitosos,3.05
22,querétaro,2021,petrolifero,pequeno generador,aceites gastados,lubricantes,7.6
22,querétaro,2021,petrolifero,pequeno generador,"gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","gasolina, diesel y naftas gastados o sucios",1.91
